Stn_No,time,Lat,Long,Precip
55572,2013,2941,8906,3962
55572,2014,2941,8906,3891
55572,2015,2941,8906,1964
55572,2016,2941,8906,4016
55578,1994,2915,8853,1812
55578,1995,2915,8853,3425
55578,1996,2915,8853,4400
55578,1997,2915,8853,2040
55578,1998,2915,8853,5227
55578,1999,2915,8853,5491
55578,2000,2915,8853,5130
55578,2001,2915,8353,3191
55578,2002,2915,8353,3350
55578,2003,2915,8853,3298
55578,2004,2915,8853,4326
55578,2005,2915,8853,2662
55578,2006,2915,8853,2293
55578,2007,2915,8853,3639
55578,2008,2915,8853,4805
55578,2009,2915,8853,2516
55578,2010,2915,8853,3225
55578,2011,2915,8853,3339
55578,2012,2915,8853,2280
55578,2013,2915,8853,4066
55578,2014,2915,8853,4770
55578,2015,2915,8853,1768
55578,2016,2915,8853,3842
55585,1994,2926,9010,1318
55585,1995,2926,9010,3358
55585,1996,2926,9010,2821
55585,1997,2926,9010,1442
55585,1998,2926,9010,4244
55585,1999,2926,9010,3468
55585,2000,2926,9010,3470
55585,2001,2926,9010,2672
55585,2002,2926,9010,2816
55585,2003,2926,9010,2294
55585,2004,2926,9010,3511
55585,2005,2926,9010,1884
55585,2006,2926,9010,2358
55585,2007,2926,9010,3364
55585,2008,2926,9010,2650
55585,2009,2926,9010,2094
55585,2010,2926,9010,1804
55585,2011,2926,9010,2615
55585,2012,2926,9010,2307
55585,2013,2926,9010,2258
55585,2014,2926,9010,3302
55585,2015,2926,9010,1682
55585,2016,2926,9010,2599
55589,1994,2918,9059,2251
55589,1995,2918,9059,2792
55589,1996,2918,9059,2998
55589,1997,2918,9059,1755
55589,1998,2918,9059,5408
55589,1999,2918,9059,2904
55589,2000,2918,9059,4654
55589,2001,2918,9059,2775
55589,2002,2918,9059,4164
55589,2003,2918,9059,2451
55589,2004,2918,9059,4836
55589,2005,2918,9059,1751
55589,2006,2918,9059,2258
55589,2007,2918,9059,4036
55589,2008,2918,9059,3450
55589,2009,2918,9059,1692
55589,2010,2918,9059,2247
55589,2011,2918,9059,2482
55589,2012,2918,9059,2517
55589,2013,2918,9059,3838
55589,2014,2918,9059,3649
55589,2015,2918,9059,1703
55589,2016,2918,9059,4108
55591,1994,2940,9108,2175
55591,1995,2940,9108,4050
55591,1996,2940,9108,3343
55591,1997,2940,9108,1907
55591,1998,2940,9108,4565
55591,1999,2940,9108,3664
55591,2000,2940,9108,3951
55591,2001,2940,9108,3762
55591,2002,2940,9108,3807
55591,2003,2940,9108,4097
55591,2004,2940,9108,4245
55591,2005,2940,9108,3512
55591,2006,2940,9108,1921
55591,2007,2940,9108,3876
55591,2008,2940,9108,3872
55591,2009,2940,9108,3100
55591,2010,2940,9108,2642
55591,2011,2940,9108,3681
55591,2012,2940,9108,3065
55591,2013,2940,9108,4145
55591,2014,2940,9108,5285
55591,2015,2940,9108,2591
55591,2016,2940,9108,3777
55593,1994,2951,9144,2271
55593,1995,2951,9144,4593
55593,1996,2951,9144,4372
55593,1997,2951,9144,3178
55593,1998,2951,9144,5401
55593,1999,2951,9144,4291
55593,2000,2951,9144,4855
55593,2001,2951,9144,5120
55593,2002,2951,9144,4434
55593,2003,2951,9144,4772
55593,2004,2951,9144,4451
55593,2005,2951,9144,3852
55593,2006,2951,9144,2849
55593,2007,2951,9144,3072
55593,2008,2951,9144,4817
55593,2009,2951,9144,3372
55593,2010,2951,9144,3046
55593,2011,2951,9144,4030
55593,2012,2951,9144,3566
55593,2013,2951,9144,4138
55593,2014,2951,9144,4719
55593,2015,2951,9144,3438
55593,2016,2951,9144,3772
55597,2006,2902,9141,1635
55597,2007,2902,9141,3092
55597,2008,2902,9141,3795
55597,2009,2902,9141,1931
55597,2010,2902,9141,2535
55597,2011,2902,9141,2676
55597,2012,2902,9141,2626
55597,2013,2902,9141,2133
55597,2014,2902,9141,2590
55597,2015,2902,9141,2266
55597,2016,2902,9141,3081
55598,1994,2915,9146,2194
55598,1995,2915,9146,2507
55598,1996,2915,9146,2964
55598,1997,2915,9146,2123
55598,1998,2915,9146,4672
55598,1999,2915,9146,2448
55598,2000,2915,9146,3572
55598,2001,2915,9146,3210
55598,2002,2915,9146,4387
55598,2003,2915,9146,2537
55598,2004,2915,9146,4060
55598,2005,2915,9146,1646
55598,2006,2915,9146,1781
55598,2007,2915,9146,3274
55598,2008,2915,9146,3245
55598,2009,2915,9146,1504
55598,2010,2915,9146,2715
55598,2011,2915,9146,2551
55598,2012,2916,9146,1975
55598,2013,2916,9146,2314
55598,2014,2916,9146,3181
55598,2015,2916,9146,2168
55598,2016,2916,9146,3489
55655,1994,2811,8558,1685
55655,1995,2811,8558,2092
55655,1996,2811,8558,2463
55655,1997,2811,8558,2228
55655,1998,2811,8558,1838
55655,1999,2811,8558,3377
55655,2000,2811,8558,2286
55655,2001,2811,8558,2121
55655,2002,2811,8558,1455
55655,2003,2811,8558,2331
55655,2004,2811,8558,2332
55655,2005,2811,8558,2173
55655,2006,2811,8558,2051
55655,2007,2811,8558,1859
55655,2008,2811,8558,1982
55655,2009,2811,8558,1296
55655,2010,2811,8558,2350
55655,2011,2811,8558,2901
55655,2012,2811,8558,2272
55655,2013,2811,8558,1696
55655,2014,2811,8558,2277
55655,2015,2811,8558,1877
55655,2016,2811,8558,2094
55664,1994,2838,8705,2129
55664,1995,2838,8705,2140
55664,1996,2838,8705,3061
55664,1997,2838,8705,1319
55664,1998,2838,8705,3521
55664,1999,2838,8705,3759
55664,2000,2838,8705,3180
55664,2001,2838,8705,2517
55664,2002,2838,8705,2725
55664,2003,2838,8705,1995
55664,2004,2838,8705,3077
55664,2005,2838,8705,1739
55664,2006,2838,8705,1792
55664,2007,2838,8705,4024
55664,2008,2838,8705,3308
55664,2009,2838,8705,1539
55664,2010,2838,8705,2497
55664,2011,2838,8705,2888
55664,2012,2838,8705,2035
55664,2013,2838,8705,2299
55664,2014,2838,8705,2203
55664,2015,2838,8705,1380
55664,2016,2838,8705,2503
55680,1994,2855,8936,1844
55680,1995,2855,8936,2134
55680,1996,2855,8936,2060
55680,1997,2855,8936,1426
55680,1998,2855,8936,2869
55680,1999,2855,8936,2666
55680,2000,2855,8936,2923
55680,2001,2855,8936,2711
55680,2002,2855,8936,2503
55680,2003,2855,8936,1900
55680,2004,2855,8936,2043
55680,2005,2855,8936,1024
55680,2006,2855,8936,1572
55680,2007,2855,8936,2703
55680,2008,2855,8936,3039
55680,2009,2855,8936,1463
55680,2010,2855,8936,1618
55680,2011,2855,8936,2227
55680,2012,2855,8936,2195
55680,2013,2855,8936,2075
55680,2014,2855,8936,2069
55680,2015,2855,8936,1488
55680,2016,2855,8936,2437
55681,1994,2858,9024,2441
55681,1995,2858,9024,3139
55681,1996,2858,9024,2958
55681,1997,2858,9024,2122
55681,1998,2858,9024,3343
55681,1999,2858,9024,2867
55681,2000,2858,9024,2985
55681,2001,2858,9024,3098
55681,2002,2858,9024,3281
55681,2003,2858,9024,2483
55681,2004,2858,9024,3787
55681,2005,2858,9024,1507
55681,2006,2858,9024,2759
55681,2007,2858,9024,2423
55681,2008,2858,9024,4408
55681,2009,2858,9024,1870
55681,2010,2858,9024,2736
55681,2011,2858,9024,2570
55681,2012,2858,9024,2914
55681,2013,2858,9024,3552
55681,2014,2858,9024,3150
55681,2015,2858,9024,2605
55681,2016,2858,9024,3832
55690,1994,2759,9157,2608
55690,1995,2759,9157,2138
55690,1996,2759,9157,2563
55690,1997,2759,9157,2227
55690,1998,2759,9157,1758
55690,1999,2759,9157,2303
55690,2000,2759,9157,1837
55690,2001,2759,9157,1600
55690,2002,2759,9157,2024
55690,2003,2759,9157,2056
55690,2004,2759,9157,1761
55690,2005,2759,9157,1238
55690,2006,2759,9157,2224
55690,2007,2759,9157,2599
55690,2008,2759,9157,1756
55690,2009,2759,9157,1580
55690,2010,2759,9157,1989
55690,2011,2759,9157,2670
55690,2012,2759,9157,2039
55690,2013,2759,9157,1810
55690,2014,2759,9157,1854
55690,2015,2759,9157,2637
55690,2016,2759,9157,2026
55696,1994,2825,9228,1815
55696,1995,2825,9228,2067
55696,1996,2825,9228,2441
55696,1997,2825,9228,2646
55696,1998,2825,9228,2960
55696,1999,2825,9228,2363
55696,2000,2825,9228,2552
55696,2001,2825,9228,2225
55696,2002,2825,9228,1882
55696,2003,2825,9228,2131
55696,2004,2825,9228,2133
55696,2005,2825,9228,1731
55696,2006,2825,9228,1721
55696,2007,2825,9228,2812
55696,2008,2825,9228,3312
55696,2009,2825,9228,1116
55696,2010,2825,9228,1793
55696,2011,2825,9228,2001
55696,2012,2825,9228,1890
55696,2013,2825,9228,2131
55696,2014,2825,9228,1765
55696,2015,2825,9228,1822
55696,2016,2825,9228,2552
55773,1994,2744,8905,2603
55773,1995,2744,8905,2132
55773,1996,2744,8905,2677
55773,1997,2744,8905,2920
55773,1998,2744,8905,2387
55773,1999,2744,8905,2689
55773,2000,2744,8905,2598
55773,2001,2744,8905,2797
55773,2002,2744,8905,2657
55773,2003,2744,8905,2522
55773,2004,2744,8905,2051
55773,2005,2744,8905,2259
55773,2006,2744,8905,2063
55773,2007,2744,8905,2335
55773,2008,2744,8905,2657
55773,2009,2744,8905,2635
55773,2010,2744,8905,3281
55773,2011,2744,8905,2839
55773,2012,2744,8905,2537
55773,2013,2744,8905,2211
55773,2014,2744,8905,2307
55773,2015,2744,8905,2181
55773,2016,2744,8905,2666
56004,1994,3413,9226,798
56004,1995,3413,9226,1422
56004,1996,3413,9226,1696
56004,1997,3413,9226,1492
56004,1998,3413,9226,1943
56004,1999,3413,9226,2244
56004,2000,3413,9226,2189
56004,2001,3413,9226,2470
56004,2002,3413,9226,2737
56004,2003,3413,9226,1849
56004,2004,3413,9226,2215
56004,2005,3413,9226,2713
56004,2006,3413,9226,2030
56004,2007,3413,9226,2340
56004,2008,3413,9226,2159
56004,2009,3413,9226,3502
56004,2010,3413,9226,2695
56004,2011,3413,9226,2656
56004,2012,3413,9226,2383
56004,2013,3413,9226,1694
56004,2014,3413,9226,3177
56004,2015,3413,9226,1533
56004,2016,3413,9226,2022
56016,1994,3351,9536,1915
56016,1995,3351,9536,2593
56016,1996,3351,9536,1979
56016,1997,3351,9536,1677
56016,1998,3351,9536,3001
56016,1999,3351,9536,2383
56016,2000,3351,9536,2516
56016,2001,3351,9536,2222
56016,2002,3351,9536,1449
56016,2003,3351,9536,2870
56016,2004,3351,9536,2593
56016,2005,3351,9536,3210
56016,2006,3351,9536,2544
56016,2007,3351,9536,3454
56016,2008,3351,9536,2844
56016,2009,3351,9536,3887
56016,2010,3351,9536,2736
56016,2011,3351,9537,2615
56016,2012,3351,9537,2687
56016,2013,3351,9537,2690
56016,2014,3351,9537,3067
56016,2015,3351,9537,1539
56016,2016,3351,9537,1576
56018,1994,3254,9518,2715
56018,1995,3254,9518,3143
56018,1996,3254,9518,2760
56018,1997,3254,9518,2442
56018,1998,3254,9518,4213
56018,1999,3254,9518,3451
56018,2000,3254,9518,3065
56018,2001,3254,9518,2572
56018,2002,3254,9518,2660
56018,2003,3254,9518,3834
56018,2004,3254,9518,3617
56018,2005,3254,9518,3516
56018,2006,3254,9518,2617
56018,2007,3254,9518,3578
56018,2008,3254,9518,3590
56018,2009,3254,9518,4151
56018,2010,3254,9518,2833
56018,2011,3253,9517,3119
56018,2012,3253,9517,3984
56018,2013,3253,9517,2640
56018,2014,3253,9517,4771
56018,2015,3253,9517,2271
56018,2016,3253,9517,2093
56021,1994,3408,9547,2158
56021,1995,3408,9547,2446
56021,1996,3408,9547,2180
56021,1997,3408,9547,1856
56021,1998,3408,9547,2090
56021,1999,3408,9547,2983
56021,2000,3408,9547,1914
56021,2001,3408,9547,2401
56021,2002,3408,9547,1851
56021,2003,3408,9547,2741
56021,2004,3408,9547,3113
56021,2005,3408,9547,3689
56021,2006,3408,9547,2358
56021,2007,3408,9547,2982
56021,2008,3408,9547,2958
56021,2009,3408,9547,3079
56021,2010,3408,9547,3377
56021,2011,3407,9548,2579
56021,2012,3407,9548,3961
56021,2013,3407,9548,2469
56021,2014,3407,9548,2790
56021,2015,3407,9548,1252
56021,2016,3407,9548,1453
56029,1994,3301,9701,2210
56029,1995,3301,9701,2380
56029,1996,3301,9701,2320
56029,1997,3301,9701,2536
56029,1998,3301,9701,3428
56029,1999,3301,9701,2436
56029,2000,3301,9701,2821
56029,2001,3301,9701,2453
56029,2002,3301,9701,2160
56029,2003,3301,9701,3919
56029,2004,3301,9701,2315
56029,2005,3301,9701,3274
56029,2006,3301,9701,2388
56029,2007,3301,9701,2278
56029,2008,3301,9701,2615
56029,2009,3301,9701,3859
56029,2010,3301,9701,2480
56029,2011,3300,9658,1691
56029,2011,3300,9700,1045
56029,2012,3300,9658,3439
56029,2013,3300,9658,2414
56029,2014,3300,9658,3726
56029,2015,3300,9658,2119
56029,2016,3300,9658,1818
56033,1994,3455,9813,2225
56033,1995,3455,9813,1716
56033,1996,3455,9813,1545
56033,1997,3455,9813,1738
56033,1998,3455,9813,1947
56033,1999,3455,9813,1991
56033,2000,3455,9813,1871
56033,2001,3455,9813,1336
56033,2002,3455,9813,1785
56033,2003,3455,9813,2075
56033,2004,3455,9813,1495
56033,2005,3455,9813,2324
56033,2006,3455,9813,2258
56033,2007,3455,9813,2690
56033,2008,3455,9813,1705
56033,2009,3455,9813,3118
56033,2010,3455,9813,2290
56033,2011,3455,9813,2227
56033,2012,3455,9813,2524
56033,2013,3455,9813,1794
56033,2014,3455,9813,2055
56033,2015,3455,9813,1691
56033,2016,3455,9813,2229
56034,1994,3348,9708,2901
56034,1995,3348,9708,2684
56034,1996,3348,9708,2477
56034,1997,3348,9708,2021
56034,1998,3348,9708,2857
56034,1999,3348,9708,2580
56034,2000,3348,9708,2600
56034,2001,3348,9708,1551
56034,2002,3348,9708,1935
56034,2003,3348,9708,3366
56034,2004,3348,9708,2955
56034,2005,3348,9708,3391
56034,2006,3348,9708,3117
56034,2007,3348,9708,4126
56034,2008,3348,9708,2992
56034,2009,3348,9708,3812
56034,2010,3348,9708,3708
56034,2011,3348,9708,2988
56034,2012,3348,9708,4235
56034,2013,3348,9708,3144
56034,2014,3348,9708,3444
56034,2015,3348,9708,2426
56034,2016,3348,9708,1925
56038,1994,3259,9806,2430
56038,1995,3259,9806,2510
56038,1996,3259,9806,2742
56038,1997,3259,9806,2209
56038,1998,3259,9806,3163
56038,1999,3259,9806,2862
56038,2000,3259,9806,3240
56038,2001,3259,9806,2538
56038,2002,3259,9806,1864
56038,2003,3259,9806,4221
56038,2004,3259,9806,3156
56038,2005,3259,9806,3788
56038,2006,3259,9806,2862
56038,2007,3259,9806,3203
56038,2008,3259,9806,3122
56038,2009,3259,9806,4533
56038,2010,3259,9806,2500
56038,2011,3259,9806,2353
56038,2012,3259,9806,3896
56038,2013,3259,9806,3259
56038,2014,3259,9806,4562
56038,2015,3259,9806,2381
56038,2016,3259,9806,2892
56041,1994,3416,9912,2030
56041,1995,3416,9912,2616
56041,1996,3416,9912,1879
56041,1997,3416,9912,2010
56043,1994,3428,10015,3083
56043,1995,3428,10015,3447
56043,1996,3428,10015,2503
56043,1997,3428,10015,3288
56043,1998,3428,10015,2932
56043,1999,3428,10015,3618
56043,2000,3428,10015,2172
56043,2001,3428,10015,1862
56043,2002,3428,10015,2749
56043,2003,3428,10015,3133
56043,2004,3428,10015,3152
56043,2005,3428,10015,3797
56043,2006,3428,10015,2499
56043,2007,3428,10015,3758
56043,2008,3428,10015,3225
56043,2009,3428,10015,3846
56043,2010,3428,10015,3471
56043,2011,3429,10014,2958
56043,2012,3429,10014,3939
56043,2013,3429,10014,2630
56043,2014,3429,10014,2670
56043,2015,3429,10014,2573
56043,2016,3429,10014,3715
56045,1994,3358,9954,3066
56045,1995,3358,9954,2969
56045,1996,3358,9954,2474
56045,1997,3358,9954,2238
56045,1998,3358,9954,3245
56045,1999,3358,9954,2974
56045,2000,3358,9954,2737
56045,2001,3358,9954,1616
56045,2002,3358,9954,2611
56045,2003,3358,9954,2956
56045,2004,3358,9954,3280
56045,2005,3358,9954,3849
56045,2006,3358,9954,2723
56045,2007,3358,9954,3479
56045,2008,3358,9954,3283
56045,2009,3358,9954,3569
56045,2010,3358,9954,3446
56045,2011,3358,9954,2942
56045,2012,3358,9954,4184
56045,2013,3358,9954,2276
56045,2014,3358,9954,2982
56045,2015,3358,9954,2454
56045,2016,3358,9954,2547
56046,1994,3345,9939,2880
56046,1995,3345,9939,3676
56046,1996,3345,9939,3120
56046,1997,3345,9939,2533
56046,1998,3345,9939,3305
56046,1999,3345,9939,3758
56046,2000,3345,9939,3165
56046,2001,3345,9939,2249
56046,2002,3345,9939,1909
56046,2003,3345,9939,3463
56046,2004,3345,9939,3528
56046,2005,3345,9939,3938
56046,2006,3345,9939,3189
56046,2007,3345,9939,4264
56046,2008,3345,9939,3306
56046,2009,3345,9939,3511
56046,2010,3345,9939,4071
56046,2011,3345,9939,2959
56046,2012,3345,9939,4004
56046,2013,3345,9939,2698
56046,2014,3345,9939,3531
56046,2015,3345,9939,2862
56046,2016,3345,9939,1956
56065,1994,3444,10136,2704
56065,1995,3444,10136,4162
56065,1996,3444,10136,2741
56065,1997,3444,10136,2455
56065,1998,3444,10136,2963
56065,1999,3444,10136,3411
56065,2000,3444,10136,2093
56065,2001,3444,10136,1998
56065,2002,3444,10136,1789
56065,2003,3444,10136,3146
56065,2004,3444,10136,4042
56065,2005,3444,10136,2835
56065,2006,3444,10136,2894
56065,2007,3444,10136,4011
56065,2008,3444,10136,3044
56065,2009,3444,10136,3704
56065,2010,3444,10136,3403
56065,2011,3444,10136,3510
56065,2012,3444,10136,3466
56065,2013,3444,10136,2671
56065,2014,3444,10136,2498
56065,2015,3444,10136,2175
56065,2016,3444,10136,3380
56067,1994,3326,10129,3603
56067,1995,3326,10129,3776
56067,1996,3326,10129,2843
56067,1997,3326,10129,2875
56067,1998,3326,10129,3727
56067,1999,3326,10129,4531
56067,2000,3326,10129,2865
56067,2001,3326,10129,2883
56067,2002,3326,10129,3093
56067,2003,3326,10129,4409
56067,2004,3326,10129,4223
56067,2005,3326,10129,4467
56067,2006,3326,10129,4729
56067,2007,3326,10129,4291
56067,2008,3326,10129,3372
56067,2009,3326,10129,3652
56067,2010,3326,10129,4113
56067,2011,3326,10129,4365
56067,2012,3326,10129,3757
56067,2013,3326,10129,3797
56067,2014,3326,10129,4235
56067,2015,3326,10129,3443
56067,2016,3326,10129,3061
56071,1994,3435,10230,3644
56071,1995,3435,10230,3242
56071,1996,3435,10230,2880
56071,1997,3435,10230,3353
56071,1998,3435,10230,2722
56071,1999,3435,10230,3288
56071,2000,3435,10230,1815
56071,2001,3435,10230,2338
56071,2002,3435,10230,2259
56071,2003,3435,10230,4687
56071,2004,3435,10230,4092
56071,2005,3435,10230,2936
56071,2006,3435,10230,4520
56071,2007,3435,10230,3304
56071,2008,3435,10230,3249
56071,2009,3435,10230,2603
56071,2010,3435,10230,3011
56071,2011,3435,10230,3084
56071,2012,3435,10230,3750
56071,2013,3435,10230,2926
56071,2014,3435,10230,3036
56071,2015,3436,10230,2516
56071,2016,3436,10230,4334
56074,1994,3400,10205,2812
56074,1995,3400,10205,3435
56074,1996,3400,10205,2495
56074,1997,3400,10205,3284
56074,1998,3400,10205,3768
56074,1999,3400,10205,3811
56074,2000,3400,10205,2619
56074,2001,3400,10205,3420
56074,2002,3400,10205,2824
56074,2003,3400,10205,4645
56074,2004,3400,10205,3801
56074,2005,3400,10205,2792
56074,2006,3400,10205,3820
56074,2007,3400,10205,3272
56074,2008,3400,10205,2720
56074,2009,3400,10205,3781
56074,2010,3400,10205,3677
56074,2011,3400,10205,3122
56074,2012,3400,10205,4331
56074,2013,3400,10205,3036
56074,2014,3400,10205,3012
56074,2015,3400,10205,2621
56074,2016,3400,10205,4569
56079,1994,3335,10258,2923
56079,1995,3335,10258,3536
56079,1996,3335,10258,3614
56079,1997,3335,10258,2545
56079,1998,3335,10258,4562
56079,1999,3335,10258,3039
56079,2000,3335,10258,3021
56079,2001,3335,10258,2391
56079,2002,3335,10258,2626
56079,2003,3335,10258,4456
56079,2004,3335,10258,3765
56079,2005,3335,10258,2805
56079,2006,3335,10258,2643
56079,2007,3335,10258,3537
56079,2008,3335,10258,2629
56079,2009,3335,10258,2451
56079,2010,3335,10258,5553
56079,2011,3335,10258,3467
56079,2012,3335,10258,4352
56079,2013,3335,10258,3852
56079,2014,3335,10258,2757
56079,2015,3335,10258,2390
56079,2016,3335,10258,2216
56080,1994,3500,10254,3578
56080,1995,3500,10254,3518
56080,1996,3500,10254,3436
56080,1997,3500,10254,3222
56080,1998,3500,10254,2905
56080,1999,3500,10254,3464
56080,2000,3500,10254,1876
56080,2001,3500,10254,2524
56080,2002,3500,10254,1895
56080,2003,3500,10254,3478
56080,2004,3500,10254,3004
56080,2005,3500,10254,2579
56080,2006,3500,10254,3435
56080,2007,3500,10254,2635
56080,2008,3500,10254,2891
